Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
89,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,15-08-2024
90,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,15-11-2024
91,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,16-08-2024
92,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,17-08-2024
93,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,18-08-2024
94,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,24-08-2024
95,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,25-08-2024
96,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3000,3000,28-12-2024
97,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3000,3800,3800,07-09-2024
98,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,03-09-2024
99,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,04-08-2024
100,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,05-08-2024
101,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,06-08-2024
102,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,13-11-2024
103,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,14-11-2024
104,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,16-11-2024
105,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3200,3200,3200,17-11-2024
106,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3400,3400,3400,07-11-2024
107,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3400,3400,3400,12-11-2024
108,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3400,3400,3400,18-09-2024
109,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3400,3400,3400,19-09-2024
110,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3500,3500,3500,23-11-2024
111,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,01-08-2024
112,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,01-11-2024
113,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,03-08-2024
114,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,08-11-2024
115,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,14-09-2024
116,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,15-09-2024
117,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,18-11-2024
