Sl no.,District Name,Commodity,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
731,Mandya,Gur(Jaggery),FAQ,3450,4080,3850,24-07-2024
732,Mandya,Gur(Jaggery),FAQ,3450,4090,3800,28-06-2024
733,Mandya,Gur(Jaggery),FAQ,3450,4100,3850,09-08-2024
734,Mandya,Gur(Jaggery),FAQ,3450,4100,3900,15-06-2024
735,Mandya,Gur(Jaggery),FAQ,3450,4100,3900,27-07-2024
736,Mandya,Gur(Jaggery),FAQ,3450,4170,3850,03-08-2024
737,Mandya,Gur(Jaggery),FAQ,3450,4170,3900,10-08-2024
738,Mandya,Gur(Jaggery),FAQ,3450,4220,3950,13-08-2024
739,Mandya,Gur(Jaggery),FAQ,3450,4240,3900,01-08-2024
740,Mandya,Gur(Jaggery),FAQ,3500,3600,3560,06-03-2024
741,Mandya,Gur(Jaggery),FAQ,3500,3620,3560,08-02-2024
742,Mandya,Gur(Jaggery),FAQ,3500,3640,3570,06-02-2024
743,Mandya,Gur(Jaggery),FAQ,3500,3650,3600,06-11-2024
744,Mandya,Gur(Jaggery),FAQ,3500,3730,3650,17-02-2024
745,Mandya,Gur(Jaggery),FAQ,3500,3750,3650,27-02-2024
746,Mandya,Gur(Jaggery),FAQ,3500,3770,3700,31-01-2024
747,Mandya,Gur(Jaggery),FAQ,3500,3780,3650,13-01-2024
748,Mandya,Gur(Jaggery),FAQ,3500,3800,3700,09-01-2024
749,Mandya,Gur(Jaggery),FAQ,3500,3800,3700,11-01-2024
750,Mandya,Gur(Jaggery),FAQ,3500,3800,3700,19-03-2024
751,Mandya,Gur(Jaggery),FAQ,3500,3820,3720,30-01-2024
752,Mandya,Gur(Jaggery),FAQ,3500,3830,3700,24-01-2024
753,Mandya,Gur(Jaggery),FAQ,3500,3840,3700,14-11-2024
754,Mandya,Gur(Jaggery),FAQ,3500,3900,3750,24-09-2024
755,Mandya,Gur(Jaggery),FAQ,3500,3960,3780,18-09-2024
756,Mandya,Gur(Jaggery),FAQ,3500,4000,3800,27-08-2024
757,Mandya,Gur(Jaggery),FAQ,3500,4000,3850,26-06-2024
758,Mandya,Gur(Jaggery),FAQ,3500,4050,3900,03-04-2024
759,Mandya,Gur(Jaggery),FAQ,3500,4060,3850,06-07-2024
760,Mandya,Gur(Jaggery),FAQ,3500,4070,3850,10-07-2024
761,Mandya,Gur(Jaggery),FAQ,3500,4100,3800,01-07-2024
762,Mandya,Gur(Jaggery),FAQ,3500,4100,3880,05-07-2024
763,Mandya,Gur(Jaggery),FAQ,3500,4200,3850,03-09-2024
764,Mandya,Gur(Jaggery),FAQ,3500,4230,4030,17-08-2024
765,Mandya,Gur(Jaggery),FAQ,3500,4250,4000,19-08-2024
766,Mandya,Gur(Jaggery),FAQ,3500,4250,4000,21-08-2024
767,Mandya,Gur(Jaggery),FAQ,3500,4260,4000,23-08-2024
768,Mandya,Gur(Jaggery),FAQ,3500,4300,4050,31-08-2024
769,Mandya,Gur(Jaggery),FAQ,3500,4300,4150,21-05-2024
770,Mandya,Gur(Jaggery),FAQ,3500,4300,4200,13-05-2024
771,Mandya,Gur(Jaggery),FAQ,3500,4310,4100,04-06-2024
772,Mandya,Gur(Jaggery),FAQ,3500,4310,4100,29-08-2024
773,Mandya,Gur(Jaggery),FAQ,3500,4325,4100,15-05-2024
774,Mandya,Gur(Jaggery),FAQ,3500,4340,4000,01-06-2024
775,Mandya,Gur(Jaggery),FAQ,3500,4440,4150,25-05-2024
776,Mandya,Gur(Jaggery),FAQ,3500,4450,4200,27-05-2024
777,Mandya,Gur(Jaggery),FAQ,3500,4470,4150,29-05-2024
778,Mandya,Gur(Jaggery),FAQ,3530,3620,3580,14-02-2024
779,Mandya,Gur(Jaggery),FAQ,3550,3600,3580,10-02-2024
780,Mandya,Gur(Jaggery),FAQ,3550,3630,3580,15-03-2024
781,Mandya,Gur(Jaggery),FAQ,3550,3650,3550,12-02-2024
782,Mandya,Gur(Jaggery),FAQ,3550,3650,3600,15-11-2024
783,Mandya,Gur(Jaggery),FAQ,3550,3660,3600,13-03-2024
784,Mandya,Gur(Jaggery),FAQ,3550,3670,3620,21-02-2024
785,Mandya,Gur(Jaggery),FAQ,3550,3800,3650,07-11-2024
786,Mandya,Gur(Jaggery),FAQ,3550,3800,3650,29-02-2024
787,Mandya,Gur(Jaggery),FAQ,3550,4485,4050,22-06-2024
788,Mandya,Gur(Jaggery),FAQ,3600,3700,3650,11-11-2024
789,Mandya,Gur(Jaggery),FAQ,3600,3700,3650,16-02-2024
790,Mandya,Gur(Jaggery),FAQ,3600,3700,3650,19-11-2024
791,Mandya,Gur(Jaggery),FAQ,3600,3740,3650,04-03-2024
792,Mandya,Gur(Jaggery),FAQ,3600,3750,3650,02-03-2024
793,Mandya,Gur(Jaggery),FAQ,3600,3750,3650,23-02-2024
794,Mandya,Gur(Jaggery),FAQ,3600,3750,3680,02-02-2024
795,Mandya,Gur(Jaggery),FAQ,3600,3770,3700,29-01-2024
796,Mandya,Gur(Jaggery),FAQ,3600,3780,3700,01-02-2024
797,Mandya,Gur(Jaggery),FAQ,3600,3780,3700,27-01-2024
798,Mandya,Gur(Jaggery),FAQ,3600,3800,3700,12-11-2024
799,Mandya,Gur(Jaggery),FAQ,3600,3800,3700,15-10-2024
800,Mandya,Gur(Jaggery),FAQ,3600,3800,3700,19-10-2024
801,Mandya,Gur(Jaggery),FAQ,3600,3800,3700,23-10-2024
802,Mandya,Gur(Jaggery),FAQ,3600,3800,3720,14-10-2024
803,Mandya,Gur(Jaggery),FAQ,3600,3820,3770,26-10-2024
804,Mandya,Gur(Jaggery),FAQ,3600,3830,3730,01-01-2024
805,Mandya,Gur(Jaggery),FAQ,3600,3830,3750,05-11-2024
806,Mandya,Gur(Jaggery),FAQ,3600,3830,3750,25-01-2024
807,Mandya,Gur(Jaggery),FAQ,3600,3840,3750,10-01-2024
808,Mandya,Gur(Jaggery),FAQ,3600,3841,3750,04-11-2024
809,Mandya,Gur(Jaggery),FAQ,3600,3850,3730,16-10-2024
810,Mandya,Gur(Jaggery),FAQ,3600,3850,3750,03-01-2024
811,Mandya,Gur(Jaggery),FAQ,3600,3880,3750,05-01-2024
812,Mandya,Gur(Jaggery),FAQ,3600,3900,3750,01-10-2024
813,Mandya,Gur(Jaggery),FAQ,3600,3900,3760,28-09-2024
814,Mandya,Gur(Jaggery),FAQ,3600,3900,3800,09-10-2024
815,Mandya,Gur(Jaggery),FAQ,3600,3920,3750,30-09-2024
816,Mandya,Gur(Jaggery),FAQ,3600,3920,3770,04-10-2024
817,Mandya,Gur(Jaggery),FAQ,3600,3940,3850,02-04-2024
818,Mandya,Gur(Jaggery),FAQ,3600,3950,3800,07-10-2024
819,Mandya,Gur(Jaggery),FAQ,3600,3950,3800,09-11-2024
820,Mandya,Gur(Jaggery),FAQ,3600,4000,3760,10-09-2024
821,Mandya,Gur(Jaggery),FAQ,3600,4000,3800,17-09-2024
822,Mandya,Gur(Jaggery),FAQ,3600,4020,3850,14-09-2024
823,Mandya,Gur(Jaggery),FAQ,3600,4090,3850,12-09-2024
824,Mandya,Gur(Jaggery),FAQ,3600,4180,3850,02-08-2024
825,Mandya,Gur(Jaggery),FAQ,3600,4180,3900,06-04-2024
826,Mandya,Gur(Jaggery),FAQ,3600,4220,4000,05-09-2024
827,Mandya,Gur(Jaggery),FAQ,3600,4250,3900,20-04-2024
828,Mandya,Gur(Jaggery),FAQ,3600,4300,4000,03-05-2024
829,Mandya,Gur(Jaggery),FAQ,3600,4490,4150,11-05-2024
830,Mandya,Gur(Jaggery),FAQ,3620,3820,3700,13-11-2024
831,Mandya,Gur(Jaggery),FAQ,3630,3670,3650,08-11-2024
832,Mandya,Gur(Jaggery),FAQ,3650,3800,3720,23-01-2024
833,Mandya,Gur(Jaggery),FAQ,3650,3830,3760,08-01-2024
834,Mandya,Gur(Jaggery),FAQ,3650,4000,3900,04-01-2024
835,Mandya,Gur(Jaggery),FAQ,3650,4130,3960,14-06-2024
836,Mandya,Gur(Jaggery),FAQ,3700,3820,3750,12-01-2024
837,Mandya,Gur(Jaggery),FAQ,3700,3830,3780,10-10-2024
838,Mandya,Gur(Jaggery),FAQ,3700,3830,3780,18-10-2024
839,Mandya,Gur(Jaggery),FAQ,3700,3830,3780,22-10-2024
840,Mandya,Gur(Jaggery),FAQ,3700,3850,3750,02-01-2024
841,Mandya,Gur(Jaggery),FAQ,3700,3890,3800,25-10-2024
842,Mandya,Gur(Jaggery),FAQ,3700,3900,3800,02-07-2024
843,Mandya,Gur(Jaggery),FAQ,3700,3900,3800,15-07-2024
844,Mandya,Gur(Jaggery),FAQ,3700,3900,3800,25-11-2024
845,Mandya,Gur(Jaggery),FAQ,3700,3900,3800,29-10-2024
846,Mandya,Gur(Jaggery),FAQ,3700,4010,3860,19-07-2024
847,Mandya,Gur(Jaggery),FAQ,3700,4030,3820,11-07-2024
848,Mandya,Gur(Jaggery),FAQ,3700,4040,3900,23-07-2024
849,Mandya,Gur(Jaggery),FAQ,3700,4040,3950,04-04-2024
850,Mandya,Gur(Jaggery),FAQ,3700,4080,3880,25-06-2024
851,Mandya,Gur(Jaggery),FAQ,3700,4100,3920,29-07-2024
852,Mandya,Gur(Jaggery),FAQ,3700,4120,3900,12-08-2024
853,Mandya,Gur(Jaggery),FAQ,3700,4120,3900,29-06-2024
854,Mandya,Gur(Jaggery),FAQ,3700,4130,3920,31-07-2024
855,Mandya,Gur(Jaggery),FAQ,3700,4320,4050,03-06-2024
856,Mandya,Gur(Jaggery),FAQ,3700,4560,4350,09-05-2024
857,Mandya,Gur(Jaggery),FAQ,3720,3720,3720,20-11-2024
858,Mandya,Gur(Jaggery),FAQ,3720,3800,3750,03-12-2024
859,Mandya,Gur(Jaggery),FAQ,3750,3950,3830,03-10-2024
860,Mandya,Gur(Jaggery),FAQ,3750,4355,4200,20-05-2024
861,Mandya,Gur(Jaggery),FAQ,3800,3900,3800,30-10-2024
862,Mandya,Gur(Jaggery),FAQ,3800,3920,3860,25-09-2024
863,Mandya,Gur(Jaggery),FAQ,3800,3950,3880,08-10-2024
864,Mandya,Gur(Jaggery),FAQ,3800,4030,3900,13-09-2024
865,Mandya,Gur(Jaggery),FAQ,3800,4040,3900,22-07-2024
866,Mandya,Gur(Jaggery),FAQ,3800,4050,3900,09-07-2024
867,Mandya,Gur(Jaggery),FAQ,3800,4050,3960,21-06-2024
868,Mandya,Gur(Jaggery),FAQ,3800,4070,3900,04-07-2024
869,Mandya,Gur(Jaggery),FAQ,3800,4070,3950,13-07-2024
870,Mandya,Gur(Jaggery),FAQ,3800,4100,3900,11-09-2024
871,Mandya,Gur(Jaggery),FAQ,3800,4100,3940,26-07-2024
872,Mandya,Gur(Jaggery),FAQ,3800,4100,4000,12-06-2024
873,Mandya,Gur(Jaggery),FAQ,3800,4100,4000,19-06-2024
874,Mandya,Gur(Jaggery),FAQ,3800,4130,3920,25-07-2024
875,Mandya,Gur(Jaggery),FAQ,3800,4150,3900,27-06-2024
876,Mandya,Gur(Jaggery),FAQ,3800,4200,4050,10-06-2024
877,Mandya,Gur(Jaggery),FAQ,3800,4240,4050,07-06-2024
878,Mandya,Gur(Jaggery),FAQ,3800,4240,4050,20-08-2024
879,Mandya,Gur(Jaggery),FAQ,3800,4250,4000,16-08-2024
880,Mandya,Gur(Jaggery),FAQ,3800,4300,4100,30-04-2024
881,Mandya,Gur(Jaggery),FAQ,3800,4350,4100,24-05-2024
882,Mandya,Gur(Jaggery),FAQ,3800,4400,4150,23-05-2024
883,Mandya,Gur(Jaggery),FAQ,3800,4430,4200,18-04-2024
884,Mandya,Gur(Jaggery),FAQ,3800,4600,4000,27-04-2024
885,Mandya,Gur(Jaggery),FAQ,3850,4280,4050,22-08-2024
886,Mandya,Gur(Jaggery),FAQ,3900,4270,4050,30-08-2024
887,Mandya,Gur(Jaggery),FAQ,3900,4280,4050,02-09-2024
888,Mandya,Gur(Jaggery),FAQ,3900,4370,4150,18-05-2024
889,Mandya,Gur(Jaggery),FAQ,3900,4400,4200,16-05-2024
890,Mandya,Gur(Jaggery),FAQ,4000,4200,4100,09-09-2024
891,Mandya,Gur(Jaggery),FAQ,4000,4210,4100,06-09-2024
892,Mandya,Gur(Jaggery),FAQ,4000,4260,4150,05-06-2024
893,Mandya,Gur(Jaggery),FAQ,4000,4270,4100,28-08-2024
894,Mandya,Gur(Jaggery),FAQ,4000,4280,4130,26-08-2024
895,Mandya,Gur(Jaggery),FAQ,4000,4290,4150,04-09-2024
896,Mandya,Gur(Jaggery),FAQ,4000,4395,4200,31-05-2024
897,Mandya,Gur(Jaggery),FAQ,4000,4400,4200,30-05-2024
898,Mandya,Gur(Jaggery),FAQ,4000,4400,4250,02-05-2024
899,Mandya,Gur(Jaggery),FAQ,4000,4450,4200,06-05-2024
900,Mandya,Gur(Jaggery),FAQ,4000,4600,4300,08-05-2024
