Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
159,Medinipur(W),Masur Dal,10500,11500,11000,01-09-2024
160,Medinipur(W),Masur Dal,10500,11500,11000,02-08-2024
161,Medinipur(W),Masur Dal,10500,11500,11000,02-12-2024
162,Medinipur(W),Masur Dal,10500,11500,11000,02-07-2024
163,Medinipur(W),Masur Dal,10500,11500,11000,02-10-2024
164,Medinipur(W),Masur Dal,10500,11500,11000,02-09-2024
165,Medinipur(W),Masur Dal,10500,11500,11000,03-08-2024
166,Medinipur(W),Masur Dal,10500,11500,11000,03-12-2024
167,Medinipur(W),Masur Dal,10500,11500,11000,03-07-2024
168,Medinipur(W),Masur Dal,10500,11500,11000,03-10-2024
169,Medinipur(W),Masur Dal,10500,11500,11000,03-09-2024
170,Medinipur(W),Masur Dal,10500,11500,11000,04-08-2024
171,Medinipur(W),Masur Dal,10500,11500,11000,04-12-2024
172,Medinipur(W),Masur Dal,10500,11500,11000,04-07-2024
173,Medinipur(W),Masur Dal,10500,11500,11000,04-11-2024
174,Medinipur(W),Masur Dal,10500,11500,11000,04-10-2024
175,Medinipur(W),Masur Dal,10500,11500,11000,04-09-2024
176,Medinipur(W),Masur Dal,10500,11500,11000,05-08-2024
177,Medinipur(W),Masur Dal,10500,11500,11000,05-12-2024
178,Medinipur(W),Masur Dal,10500,11500,11000,05-07-2024
179,Medinipur(W),Masur Dal,10500,11500,11000,05-11-2024
180,Medinipur(W),Masur Dal,10500,11500,11000,05-10-2024
181,Medinipur(W),Masur Dal,10500,11500,11000,05-09-2024
182,Medinipur(W),Masur Dal,10500,11500,11000,06-08-2024
183,Medinipur(W),Masur Dal,10500,11500,11000,06-12-2024
184,Medinipur(W),Masur Dal,10500,11500,11000,06-07-2024
185,Medinipur(W),Masur Dal,10500,11500,11000,06-11-2024
186,Medinipur(W),Masur Dal,10500,11500,11000,06-10-2024
187,Medinipur(W),Masur Dal,10500,11500,11000,06-09-2024
188,Medinipur(W),Masur Dal,10500,11500,11000,07-08-2024
189,Medinipur(W),Masur Dal,10500,11500,11000,07-12-2024
190,Medinipur(W),Masur Dal,10500,11500,11000,07-07-2024
191,Medinipur(W),Masur Dal,10500,11500,11000,07-10-2024
192,Medinipur(W),Masur Dal,10500,11500,11000,07-09-2024
193,Medinipur(W),Masur Dal,10500,11500,11000,08-08-2024
194,Medinipur(W),Masur Dal,10500,11500,11000,08-12-2024
195,Medinipur(W),Masur Dal,10500,11500,11000,08-07-2024
196,Medinipur(W),Masur Dal,10500,11500,11000,08-10-2024
197,Medinipur(W),Masur Dal,10500,11500,11000,08-09-2024
198,Medinipur(W),Masur Dal,10500,11500,11000,09-08-2024
199,Medinipur(W),Masur Dal,10500,11500,11000,09-12-2024
200,Medinipur(W),Masur Dal,10500,11500,11000,09-07-2024
201,Medinipur(W),Masur Dal,10500,11500,11000,09-11-2024
202,Medinipur(W),Masur Dal,10500,11500,11000,09-10-2024
203,Medinipur(W),Masur Dal,10500,11500,11000,09-09-2024
204,Medinipur(W),Masur Dal,10500,11500,11000,10-08-2024
205,Medinipur(W),Masur Dal,10500,11500,11000,10-12-2024
206,Medinipur(W),Masur Dal,10500,11500,11000,10-07-2024
207,Medinipur(W),Masur Dal,10500,11500,11000,10-11-2024
208,Medinipur(W),Masur Dal,10500,11500,11000,10-10-2024
209,Medinipur(W),Masur Dal,10500,11500,11000,10-09-2024
210,Medinipur(W),Masur Dal,10500,11500,11000,11-08-2024
211,Medinipur(W),Masur Dal,10500,11500,11000,11-12-2024
212,Medinipur(W),Masur Dal,10500,11500,11000,11-07-2024
213,Medinipur(W),Masur Dal,10500,11500,11000,11-11-2024
214,Medinipur(W),Masur Dal,10500,11500,11000,11-10-2024
215,Medinipur(W),Masur Dal,10500,11500,11000,11-09-2024
216,Medinipur(W),Masur Dal,10500,11500,11000,12-08-2024
